CHART_DATE,CHART_YEAR,CHART_MONTH,CHART_WEEK,ICE_SEASON,SEA_AREA,NCT_AREA,MYI_AREA,FYI_AREA,YOUNGICE_AREA,NEWICE_AREA
17/11/1991,1991,11,47,1991,462081.0257,253639.9911,507.0852029,6308.612518,154618.4507,98792.53887
24/11/1991,1991,11,48,1991,462081.0269,347220.9667,1150.486476,15396.19319,184013.7226,151097.3774
01/12/1991,1991,12,49,1991,462081.0281,437431.4317,105.5911096,49465.68213,226682.5801,169679.0095
08/12/1991,1991,12,50,1991,462081.0263,440457.0607,101.4423489,102472.0053,229256.854,120702.8754
31/01/1992,1992,1,5,1992,462081.0249,421625.0649,0,356930.0543,95168.34251,0
29/02/1992,1992,2,9,1992,462081.0249,432548.09,0,419813.2459,29354.15177,0
31/03/1992,1992,3,14,1992,462081.0253,432220.1887,0,442702.8972,6642.109246,0
30/04/1992,1992,4,18,1992,462081.0255,438527.114,0,411636.6715,30732.83535,7518.603001
21/05/1992,1992,5,21,1992,462081.028,436589.0485,0,393916.6824,14088.81486,42858.0772
14/06/1992,1992,6,24,1992,462081.0265,301754.014,204.8958148,308488.4219,0,0
21/06/1992,1992,6,25,1992,462081.0264,276894.8901,0,284466.5693,0,0
28/06/1992,1992,6,26,1992,462081.0272,281220.3952,0,284019.3444,0,0
05/07/1992,1992,7,27,1992,462081.0284,300504.1307,0,304136.2622,0,0
12/07/1992,1992,7,28,1992,462081.0276,285998.4554,2745.426764,287597.916,6320.069093,0
19/07/1992,1992,7,29,1992,462081.0276,206752.3396,7967.941054,212593.3744,0,0
26/07/1992,1992,7,30,1992,462081.0252,105286.941,30.42180105,111916.069,0,0
02/08/1992,1992,8,31,1992,462081.0264,65347.55911,2.553666781,67072.15108,0,0
09/08/1992,1992,8,32,1992,462081.0285,38293.89899,102.7338995,38277.29819,0,0
16/08/1992,1992,8,33,1992,462081.0269,18794.72939,0,18794.72939,0,0
23/08/1992,1992,8,34,1992,462081.0266,9060.491166,0,9060.491166,0,0
30/08/1992,1992,8,35,1992,462081.0268,9129.964357,0,9129.964357,0,0
06/09/1992,1992,9,36,1992,462081.0268,3996.117553,60.32903304,3935.78852,0,0
13/09/1992,1992,9,37,1992,462081.0264,4876.969957,0,4876.969957,0,0
20/09/1992,1992,9,38,1992,462081.0271,1508.919842,0,1508.919842,0,0
27/09/1992,1992,9,39,1992,462081.027,4462.418385,0,4462.418385,0,0
04/10/1992,1992,10,40,1992,462081.0275,8730.083736,4589.441151,0,0,4140.642585
11/10/1992,1992,10,41,1992,462081.0271,12454.19846,5231.884089,0,0,7222.314367
18/10/1992,1992,10,42,1992,462081.0268,8647.05092,6389.647227,0,0,2257.403693
25/10/1992,1992,10,43,1992,462081.0276,21523.25549,7692.320832,0,2290.228071,11540.70659
01/11/1992,1992,11,44,1992,462081.0265,43165.52234,7359.742184,0,8709.610625,27519.52533
08/11/1992,1992,11,45,1992,462081.027,126984.9511,12730.63526,520.2076014,53362.96109,63213.75599
15/11/1992,1992,11,46,1992,462081.0266,201899.5485,12202.43258,9657.025879,98915.938,84920.32831
22/11/1992,1992,11,47,1992,462081.0266,414336.9262,9791.077879,81371.2213,267982.4966,67142.64756
29/11/1992,1992,11,48,1992,462081.028,437408.9801,8789.568327,177503.3804,204933.2856,58429.5923
06/12/1992,1992,12,49,1992,462081.0293,446075.4071,11047.05504,230300.637,178688.2009,35079.00783
01/01/1993,1993,1,1,1993,462081.0262,433663.1593,0,300905.1862,123184.333,31758.66381
01/02/1993,1993,2,5,1993,462081.0271,412580.2387,0,405238.7079,40632.29377,4111.581836
01/03/1993,1993,3,9,1993,462081.0271,432863.944,0,438062.583,5589.172597,6341.612683
01/04/1993,1993,4,14,1993,462081.0292,428974.2132,0,442397.673,2051.482575,512.8706437
01/05/1993,1993,5,18,1993,462081.0275,425248.5713,4.454284523,429038.6983,7825.936138,11756.23835
21/05/1993,1993,5,21,1993,462081.0286,395992.4327,564.5328423,403620.7639,0,0
13/06/1993,1993,6,24,1993,462081.0272,363214.7455,31.164869,373703.1053,0,0
20/06/1993,1993,6,25,1993,462081.0262,336727.5732,4.812793263,343038.3663,0,0
27/06/1993,1993,6,26,1993,462081.0248,336120.1542,0,345140.0353,0,0
04/07/1993,1993,7,27,1993,462081.0255,251668.2828,0,251934.9153,0,0
11/07/1993,1993,7,28,1993,462081.0269,86260.92741,0,86260.92741,0,0
18/07/1993,1993,7,29,1993,462081.0264,55821.01559,0,55821.01559,0,0
25/07/1993,1993,7,30,1993,462081.0274,27810.66014,0,27810.66014,0,0
01/08/1993,1993,8,31,1993,462081.0277,16939.22047,0,16939.22047,0,0
08/08/1993,1993,8,32,1993,462081.0269,8883.023479,0,8883.023479,0,0
15/08/1993,1993,8,33,1993,462081.027,4100.04746,0,4100.04746,0,0
22/08/1993,1993,8,34,1993,462081.0271,9998.734931,0,9998.734931,0,0
29/08/1993,1993,8,35,1993,462081.0269,18481.7668,547.4925669,18098.52201,0,0
05/09/1993,1993,9,36,1993,462081.0268,9321.001377,0,9321.001377,0,0
12/09/1993,1993,9,37,1993,462081.0263,10323.70522,0,10323.70522,0,0
19/09/1993,1993,9,38,1993,462081.0265,10860.09597,0,10860.09597,0,0
26/09/1993,1993,9,39,1993,462081.0269,9319.657697,0,9319.657697,0,0
03/10/1993,1993,10,40,1993,462081.0268,9416.170823,9416.170823,37.27205131,0,0
10/10/1993,1993,10,41,1993,462081.0277,12968.73141,12968.73141,0,0,0
17/10/1993,1993,10,42,1993,462080.9808,12903.05531,12903.05531,0,0,0
24/10/1993,1993,10,43,1993,462081.0273,33854.01129,5315.467376,228.4539822,23084.99009,5333.663484
31/10/1993,1993,10,44,1993,462081.0273,56045.85718,5996.909592,0,29755.19876,22612.11211
07/11/1993,1993,11,45,1993,462081.0279,245160.475,6415.381816,2522.785342,127511.3808,116416.1697
14/11/1993,1993,11,46,1993,462081.0271,306822.2399,6815.256486,33493.44739,246079.3162,23843.8459
21/11/1993,1993,11,47,1993,462081.0261,322414.3533,6222.273246,70149.61567,201689.2848,54183.34698
28/11/1993,1993,11,48,1993,462081.0277,370419.1259,5197.063553,134288.7275,187576.909,50469.61541
05/12/1993,1993,12,49,1993,462078.7299,448709.1057,3452.200384,156360.938,277522.4787,18885.39442
01/01/1994,1994,1,1,1994,462081.0256,444017.8737,601.7126596,430782.9877,18493.86322,3850.740687
01/02/1994,1994,2,5,1994,462081.025,440644.2499,1099.070318,448407.6471,0,0
01/03/1994,1994,3,9,1994,462081.0272,444476.693,1098.279964,428076.2468,18879.05344,0
01/04/1994,1994,4,14,1994,462081.0248,447009.2279,1107.850644,428416.8923,17309.08143,2698.825459
01/05/1994,1994,5,18,1994,462081.1298,384504.7722,1160.18594,388322.422,0,0
21/05/1994,1994,5,21,1994,462081.0264,352476.8457,1280.433715,352885.0159,0,0
05/06/1994,1994,6,23,1994,462081.0256,347381.3505,1302.333673,346617.4475,0,0
12/06/1994,1994,6,24,1994,462081.1301,310276.1391,1916.488217,308359.6509,0,0
19/06/1994,1994,6,25,1994,462081.1304,248896.6163,1145.801552,247776.5352,0,0
26/06/1994,1994,6,26,1994,462081.0267,198574.9253,1050.466778,197524.4586,0,0
03/07/1994,1994,7,27,1994,462081.0261,155650.4602,1037.476158,154612.984,0,0
10/07/1994,1994,7,28,1994,462081.0278,124351.1406,650.5085091,123700.6321,0,0
17/07/1994,1994,7,29,1994,462081.0271,71414.30168,337.7147777,71076.5869,0,0
24/07/1994,1994,7,30,1994,462081.0283,40490.56452,132.8104942,40363.44591,0,0
31/07/1994,1994,7,31,1994,462081.0271,15410.07222,0,15410.07222,0,0
07/08/1994,1994,8,32,1994,462081.0271,2285.96988,0,2285.96988,0,0
14/08/1994,1994,8,33,1994,462081.0269,31.87973782,0,31.87973782,0,0
21/08/1994,1994,8,34,1994,462081.0269,0,0,0,0,0
28/08/1994,1994,8,35,1994,462081.027,0,0,0,0,0
04/09/1994,1994,9,36,1994,462081.027,12.18299746,0,12.18299746,0,0
11/09/1994,1994,9,37,1994,462081.0273,0,0,0,0,0
18/09/1994,1994,9,38,1994,462081.027,0,0,0,0,0
26/09/1994,1994,9,39,1994,462081.0269,0,0,0,0,0
02/10/1994,1994,10,40,1994,462081.0268,0,0,0,0,0
09/10/1994,1994,10,41,1994,462081.0275,0,0,0,0,0
16/10/1994,1994,10,42,1994,462081.0269,0,0,0,0,0
23/10/1994,1994,10,43,1994,462081.027,311.1455056,0,0,0,311.1455056
30/10/1994,1994,10,44,1994,462081.027,0,0,0,0,0
06/11/1994,1994,11,45,1994,462081.027,8835.536521,0,0,0,8835.536521
13/11/1994,1994,11,46,1994,462081.0268,8724.202739,0,0,909.3159687,7853.857455
20/11/1994,1994,11,47,1994,462081.0267,62775.03313,0,0,32638.13258,31765.12829
27/11/1994,1994,11,48,1994,462081.0265,307979.0034,0,13568.3569,164287.9471,134093.499
01/01/1995,1995,1,1,1995,462081.1318,438177.2343,0,273214.0621,144118.5228,40986.62654
01/02/1995,1995,2,5,1995,462081.1259,438031.1653,0,406566.8117,43916.14325,828.0598399
01/03/1995,1995,3,9,1995,462081.1808,438358.392,0,345951.2066,91830.059,13239.0592
01/04/1995,1995,4,14,1995,462081.1289,436629.9908,0,401320.9758,44827.64102,4386.519017
01/05/1995,1995,5,18,1995,462080.1969,405210.6084,58.76932631,407378.292,6138.101583,0
21/05/1995,1995,5,21,1995,462081.1282,322963.4653,49.43688475,325623.0282,0,0
11/06/1995,1995,6,24,1995,462081.0262,237245.2356,0,250051.8028,0,0
18/06/1995,1995,6,25,1995,462081.0275,204725.4063,1266.278523,203459.1278,0,0
25/06/1995,1995,6,26,1995,462081.0276,140230.1227,0,140230.1227,0,0
02/07/1995,1995,7,27,1995,462081.027,83952.83227,545.5844146,83407.24785,0,0
09/07/1995,1995,7,28,1995,462081.0269,60439.97978,0,60439.97978,0,0
16/07/1995,1995,7,29,1995,462081.0267,5703.541385,0,5703.541385,0,0
23/07/1995,1995,7,30,1995,462081.027,1699.624766,0,1699.624766,0,0
30/07/1995,1995,7,31,1995,462081.0267,1102.569229,0,1102.569229,0,0
06/08/1995,1995,8,32,1995,462081.0271,131.1266847,0,131.1266847,0,0
13/08/1995,1995,8,33,1995,462081.0274,1122.452726,0,1122.452726,0,0
20/08/1995,1995,8,34,1995,462081.0275,2199.184189,0,2199.184189,0,0
27/08/1995,1995,8,35,1995,462081.0275,4016.443563,0,4016.443563,0,0
03/09/1995,1995,9,36,1995,462081.027,5112.402071,0,5112.402071,0,0
10/09/1995,1995,9,37,1995,462081.0264,2892.307563,0,2892.307563,0,0
17/09/1995,1995,9,38,1995,462081.0275,2840.875241,0,2840.875241,0,0
24/09/1995,1995,9,39,1995,462081.0272,2020.453508,0,2020.453508,0,0
01/10/1995,1995,10,40,1995,462081.027,1027.78905,1027.78905,0,0,0
08/10/1995,1995,10,41,1995,462081.0274,0,0,0,0,0
15/10/1995,1995,10,42,1995,462081.0272,288.8692358,72.21730896,0,0,216.6519269
22/10/1995,1995,10,43,1995,462081.0275,2008.40728,58.30767218,0,643.6861575,1324.251016
29/10/1995,1995,10,44,1995,462081.0271,1491.074191,24.45428621,0,220.0885759,1246.531329
05/11/1995,1995,11,45,1995,462081.024,49757.96424,22.22537394,0,4227.054658,45508.68421
12/11/1995,1995,11,46,1995,462081.0273,96582.42379,0,5683.156909,62940.51077,30617.58253
19/11/1995,1995,11,47,1995,462081.0282,183267.8364,0,15817.1353,132834.4938,39030.44326
26/11/1995,1995,11,48,1995,462081.0281,304392.9524,0,32231.80828,222798.2339,56760.76161
03/12/1995,1995,12,49,1995,462081.0286,399733.2943,0,53495.64064,267020.1756,87614.15609
01/01/1996,1996,1,1,1996,462081.0255,431229.8369,0,242899.3869,189113.4887,28514.05548
01/02/1996,1996,2,5,1996,462081.029,432268.1271,0,344649.8785,103843.3539,6832.348168
01/03/1996,1996,3,9,1996,462081.0276,394537.1998,0,354210.1652,79295.05493,20662.23733
01/04/1996,1996,4,14,1996,462081.0264,394647.123,0,404358.7414,38429.73178,8674.098642
01/05/1996,1996,5,18,1996,462081.0285,358085.2348,0,394417.9058,14549.48676,1818.685844
21/05/1996,1996,5,21,1996,462081.0253,343537.6344,0,357884.6399,0,0
02/06/1996,1996,6,23,1996,462081.0279,304624.588,0,304624.588,0,0
09/06/1996,1996,6,24,1996,462081.0282,316814.7422,5.463505169,328666.4649,0,0
16/06/1996,1996,6,25,1996,462081.0261,308035.2804,15.38755136,319552.8068,0,0
23/06/1996,1996,6,26,1996,462081.025,231012.4972,1280.660881,257420.5929,0,0
30/06/1996,1996,6,27,1996,462081.0263,211687.343,3182.974456,223585.4586,0,0
07/07/1996,1996,7,28,1996,462081.0276,116673.2577,4046.067188,112627.1905,0,0
14/07/1996,1996,7,29,1996,462081.0273,77424.19352,7068.590555,70355.60296,0,0
21/07/1996,1996,7,30,1996,462081.0277,55041.16454,11694.28554,43346.879,0,0
28/07/1996,1996,7,31,1996,462081.0261,28514.60213,9114.308387,19400.29374,0,0
04/08/1996,1996,8,32,1996,462081.0265,11067.26296,3922.29448,7144.968483,0,0
11/08/1996,1996,8,33,1996,462081.027,5403.409397,1753.168019,3650.241378,0,0
18/08/1996,1996,8,34,1996,462081.0266,3023.583488,31.04087514,2992.542613,0,0
25/08/1996,1996,8,35,1996,462081.027,0,0,0,0,0
01/09/1996,1996,9,36,1996,462081.0268,110.3976781,0,110.3976781,0,0
08/09/1996,1996,9,37,1996,462081.027,58.54710289,0,58.54710289,0,0
15/09/1996,1996,9,38,1996,462081.0271,0,0,0,0,0
22/09/1996,1996,9,39,1996,462081.0278,0,0,0,0,0
29/09/1996,1996,9,40,1996,462081.0277,0,0,0,0,0
06/10/1996,1996,10,41,1996,462081.0272,0,0,0,0,0
13/10/1996,1996,10,42,1996,462081.0277,0,0,0,0,0
20/10/1996,1996,10,43,1996,462081.0268,0,0,0,0,0
27/10/1996,1996,10,44,1996,462081.0277,2587.035813,0,0,95.83574991,2491.200063
03/11/1996,1996,11,45,1996,462081.0273,0,0,0,0,0
10/11/1996,1996,11,46,1996,462081.0259,26597.1758,0,0,8301.881064,18295.29474
17/11/1996,1996,11,47,1996,462081.027,112329.0284,0,2853.953618,38937.79454,71230.75211
24/11/1996,1996,11,48,1996,462081.0243,161631.8005,0,4011.8031,94682.93073,64065.847
01/12/1996,1996,12,49,1996,462081.2266,361285.2288,0,22704.11435,255180.8542,96794.12304
08/12/1996,1996,12,50,1996,462081.0263,397138.3962,0,42116.78536,293599.064,67559.09163
15/12/1996,1996,12,51,1996,462081.0263,386438.645,0,84350.6806,275309.2688,34557.05061
01/01/1997,1997,1,1,1997,462081.0254,409549.9346,0,365267.3894,88610.98377,1678.661804
01/02/1997,1997,2,5,1997,462081.0267,423254.2434,0,281803.1442,161003.7823,15919.04558
01/03/1997,1997,3,9,1997,462081.0246,405276.0736,0,410532.6764,34342.17728,5822.573119
01/04/1997,1997,4,14,1997,462081.0249,393746.3901,0,417825.867,6040.323355,14192.31093
01/05/1997,1997,5,18,1997,462081.0268,382365.6044,0,424554.9359,815.6463263,0
15/05/1997,1997,5,20,1997,462081.0275,395989.2271,0,396148.2516,6665.308976,25744.97523
12/06/1997,1997,6,24,1997,462081.0271,253545.99,71.33860304,275751.5956,0,0
19/06/1997,1997,6,25,1997,462081.0254,250446.31,685.3005322,270873.6454,0,0
26/06/1997,1997,6,26,1997,462081.027,204425.9248,443.9644461,216120.2059,0,0
03/07/1997,1997,7,27,1997,462081.0265,124091.476,10701.9486,115765.8446,0,0
10/07/1997,1997,7,28,1997,462081.0279,58419.73677,12504.19085,46272.64115,0,0
17/07/1997,1997,7,29,1997,462081.0265,31205.29912,8177.317924,23184.0114,0,0
24/07/1997,1997,7,30,1997,462081.0261,7722.010107,1380.875915,6341.134193,0,0
31/07/1997,1997,7,31,1997,462081.0276,2416.581005,582.3518865,1834.229119,0,0
07/08/1997,1997,8,32,1997,462081.0263,2066.104257,0,2066.104257,0,0
14/08/1997,1997,8,33,1997,462081.0268,2334.480416,0,2334.480416,0,0
21/08/1997,1997,8,34,1997,462081.0269,0,0,0,0,0
28/08/1997,1997,8,35,1997,462081.0272,115.3836484,0,115.3836484,0,0
04/09/1997,1997,9,36,1997,462081.0268,0,0,0,0,0
11/09/1997,1997,9,37,1997,462081.0264,0,0,0,0,0
18/09/1997,1997,9,38,1997,462081.0276,0,0,0,0,0
25/09/1997,1997,9,39,1997,462081.027,0,0,0,0,0
02/10/1997,1997,10,40,1997,462081.0267,0,0,0,0,0
09/10/1997,1997,10,41,1997,462081.027,0,0,0,0,0
16/10/1997,1997,10,42,1997,462081.0275,269.6279154,0,0,0,269.6279154
23/10/1997,1997,10,43,1997,462081.0256,5332.284537,0,0,592.4760596,4739.808477
30/10/1997,1997,10,44,1997,462081.027,15252.64047,0,814.447233,6681.460879,7807.704646
06/11/1997,1997,11,45,1997,462081.0275,30642.58955,0,2592.964443,9313.860711,18735.7644
13/11/1997,1997,11,46,1997,462081.0266,48386.98578,0,197.4114254,30139.01694,19414.15865
20/11/1997,1997,11,47,1997,462081.0251,205292.3408,0,2241.73236,161756.4494,47383.8899
01/12/1997,1997,12,49,1997,462081.0276,356914.7567,0,9570.540657,179202.2123,176297.0884
01/01/1998,1998,1,1,1998,462081.0275,411766.218,0,340081.9938,72040.63973,36527.04769
01/02/1998,1998,2,5,1998,462081.0279,427696.5994,0,382144.657,63780.06646,5802.167554
01/03/1998,1998,3,9,1998,462080.4127,431053.878,0,423493.8549,18383.10872,8293.808897
01/04/1998,1998,4,14,1998,462081.0269,430348.6579,0,414344.5354,23113.95497,10703.62119
01/05/1998,1998,5,18,1998,462081.0262,417170.2756,0,416774.5602,5795.959726,8370.919878
15/05/1998,1998,5,20,1998,462081.0243,362439.0158,949.4206929,402079.5387,0,0
01/06/1998,1998,6,23,1998,462081.0271,286865.8092,1111.864245,321405.8218,0,0
15/06/1998,1998,6,25,1998,462081.0278,220713.9914,39.48662106,247858.468,0,0
22/06/1998,1998,6,26,1998,462081.0262,169157.3751,0,189924.8271,0,0
29/06/1998,1998,6,27,1998,462081.0229,115796.392,0,116372.3053,0,0
06/07/1998,1998,7,28,1998,462081.0253,22021.36157,0,22488.57308,0,0
13/07/1998,1998,7,29,1998,462081.0257,6910.014026,0,6910.014026,0,0
20/07/1998,1998,7,30,1998,462081.0261,1071.598209,0,1071.598209,0,0
27/07/1998,1998,7,31,1998,462081.0269,1661.923305,0,1661.923305,0,0
03/08/1998,1998,8,32,1998,462081.0276,1864.221296,0,1864.221296,0,0
10/08/1998,1998,8,33,1998,462081.0269,3103.46651,0,3103.46651,0,0
17/08/1998,1998,8,34,1998,462081.0272,4020.365423,0,4020.365423,0,0
24/08/1998,1998,8,35,1998,462081.0269,4542.456899,0,4542.456899,0,0
31/08/1998,1998,8,36,1998,462081.0267,6452.0268,0,6452.0268,0,0
07/09/1998,1998,9,37,1998,462081.0266,6649.876328,0,6649.876328,0,0
14/09/1998,1998,9,38,1998,462081.0266,456.0441044,0,456.0441044,0,0
21/09/1998,1998,9,39,1998,462081.0265,0,0,0,0,0
28/09/1998,1998,9,40,1998,462081.027,0,0,0,0,0
05/10/1998,1998,10,41,1998,462081.027,0,0,0,0,0
12/10/1998,1998,10,42,1998,462081.027,0,0,0,0,0
19/10/1998,1998,10,43,1998,462081.0265,0,0,0,0,0
26/10/1998,1998,10,44,1998,462081.0264,705.169077,0,0,18.47876829,689.462124
02/11/1998,1998,11,45,1998,462081.0275,5984.392337,0,19.05450556,0,5965.337831
09/11/1998,1998,11,46,1998,462081.0265,26810.72803,0,0,2402.409685,24408.31835
16/11/1998,1998,11,47,1998,462081.0262,14069.05843,0,1345.800444,1569.595002,11336.10927
23/11/1998,1998,11,48,1998,462081.0265,57042.97444,0,1049.704083,26716.99756,30180.53534
01/12/1998,1998,12,49,1998,462081.0268,83356.37223,0,12502.75655,36015.13375,36154.8158
01/01/1999,1999,1,1,1999,462019.0084,440134.7359,0,248876.4681,176746.4503,35222.84041
01/02/1999,1999,2,5,1999,462019.0084,438698.648,0,426554.628,27102.99972,1755.94226
01/03/1999,1999,3,9,1999,462019.0084,416407.8593,0,431209.1518,17838.4952,5829.025433
01/04/1999,1999,4,14,1999,462019.0083,399095.7427,0,421491.0035,8320.795185,1690.045536
01/05/1999,1999,5,18,1999,462019.0083,393492.7537,0,425139.3834,0,0
15/05/1999,1999,5,20,1999,462019.0083,362343.2936,0,392579.129,0,0
01/06/1999,1999,6,23,1999,462019.0084,325501.4238,0,350956.8481,0,0
14/06/1999,1999,6,24,1999,462019.0084,283869.2697,0,302334.5515,0,0
21/06/1999,1999,6,25,1999,462019.0084,236910.7914,0,252167.7736,0,0
28/06/1999,1999,6,26,1999,462019.0084,121468.837,0,132024.4436,0,0
05/07/1999,1999,7,27,1999,462019.0084,68922.36176,0,75447.92186,0,0
12/07/1999,1999,7,28,1999,462019.0084,38924.16077,2072.766436,37366.51897,0,0
19/07/1999,1999,7,29,1999,462019.0084,8117.840915,0,8117.840915,0,0
26/07/1999,1999,7,30,1999,462019.0084,176.282104,0,176.282104,0,0
02/08/1999,1999,8,31,1999,462019.0084,0,0,0,0,0
09/08/1999,1999,8,32,1999,462019.0084,0,0,0,0,0
16/08/1999,1999,8,33,1999,462019.0084,519.3011356,0,519.3011356,0,0
23/08/1999,1999,8,34,1999,462019.0084,2342.333326,0,2342.333326,0,0
30/08/1999,1999,8,35,1999,462019.0084,2546.572989,0,2546.572989,0,0
06/09/1999,1999,9,36,1999,462019.0084,2405.146173,0,2405.146173,0,0
13/09/1999,1999,9,37,1999,462019.0084,815.8460355,0,815.8460355,0,0
20/09/1999,1999,9,38,1999,462019.0084,47.9754511,0,47.9754511,0,0
27/09/1999,1999,9,39,1999,462019.0084,0,0,0,0,0
04/10/1999,1999,10,40,1999,462019.0084,0,0,0,0,0
11/10/1999,1999,10,41,1999,462019.0084,0,0,0,0,0
18/10/1999,1999,10,42,1999,462019.0084,0,0,0,0,0
25/10/1999,1999,10,43,1999,462019.0084,3188.294415,0,0,136.2886995,3092.892325
01/11/1999,1999,11,44,1999,462019.0084,14767.51396,0,0,3685.116711,11082.39724
08/11/1999,1999,11,45,1999,462019.0086,31224.88814,0,0,5951.791463,25405.07905
15/11/1999,1999,11,46,1999,462019.0084,46080.51206,0,96.60771739,20740.22363,25517.56292
22/11/1999,1999,11,47,1999,462019.0084,196920.7706,0,8607.916869,129403.9498,60598.7044
01/12/1999,1999,12,49,1999,462019.0084,227768.3349,0,20083.29236,146712.1903,66723.79061
01/01/2000,2000,1,1,2000,462019.0084,432446.8022,0,369078.7844,62990.53847,21747.89117
01/02/2000,2000,2,5,2000,462019.0084,436661.1403,0,385499.0515,45412.71883,22288.738
01/03/2000,2000,3,9,2000,462019.0084,432482.9552,0,441049.9595,0,8002.242385
01/04/2000,2000,4,14,2000,462019.0082,406437.8036,0,424943.5833,1000.689262,11203.56016
01/05/2000,2000,5,18,2000,462019.0084,407888.0517,0,417872.1164,542.7187604,18417.05274
15/05/2000,2000,5,20,2000,462019.0084,372588.8371,0,400152.6998,162.3629069,0
01/06/2000,2000,6,23,2000,462019.0084,354788.8021,0,382055.6956,0,0
15/06/2000,2000,6,25,2000,462019.0084,203350.8767,0,221463.5877,0,0
19/06/2000,2000,6,25,2000,462019.0084,203230.9696,0,221331.8973,0,0
26/06/2000,2000,6,26,2000,462331.2723,165344.6624,0,185489.2127,0,0
03/07/2000,2000,7,27,2000,462019.0084,111727.0506,0,127217.4198,0,0
10/07/2000,2000,7,28,2000,462331.2726,70225.12669,3186.994014,71703.11391,0,0
17/07/2000,2000,7,29,2000,462331.2726,35994.94283,0,36015.56254,0,0
24/07/2000,2000,7,30,2000,462331.2726,28321.10256,0,28321.10256,0,0
31/07/2000,2000,7,31,2000,462019.0084,17522.42341,0,17522.42341,0,0
07/08/2000,2000,8,32,2000,462331.2727,13083.6842,0,13083.6842,0,0
14/08/2000,2000,8,33,2000,462331.2726,4064.759382,103.3092023,3961.450179,0,0
21/08/2000,2000,8,34,2000,462331.2726,4024.132491,0,4024.132491,0,0
28/08/2000,2000,8,35,2000,462019.0084,2939.505427,0,2939.505427,0,0
04/09/2000,2000,9,36,2000,462331.2726,1570.478745,0,1570.478745,0,0
11/09/2000,2000,9,37,2000,462331.2726,1278.937218,0,1278.937218,0,0
18/09/2000,2000,9,38,2000,462331.2726,0,0,0,0,0
25/09/2000,2000,9,39,2000,462331.2726,0,0,0,0,0
02/10/2000,2000,10,40,2000,462331.2726,0,0,0,0,0
09/10/2000,2000,10,41,2000,462019.0084,0,0,0,0,0
16/10/2000,2000,10,42,2000,462331.2726,0,0,0,0,0
23/10/2000,2000,10,43,2000,462331.2726,1364.114819,0,0,0,1364.114819
30/10/2000,2000,10,44,2000,462019.0084,3423.883255,0,61.90324396,0,3361.980011
06/11/2000,2000,11,45,2000,462019.0084,20567.99549,0,0,2106.611886,18517.41967
13/11/2000,2000,11,46,2000,462019.0084,83276.10668,0,3633.990087,65817.47577,16170.85053
20/11/2000,2000,11,47,2000,462019.0084,168871.8372,0,6486.586282,124086.3568,45441.30845
27/11/2000,2000,11,48,2000,462019.0086,247020.2154,0,9222.483782,180055.7837,63577.1349
01/12/2000,2000,12,49,2000,462019.0084,374395.3067,0,31903.01934,236902.582,112669.7337
01/01/2001,2001,1,1,2001,462019.0084,415845.5645,0,273569.4498,171900.299,5014.649182
02/01/2001,2001,1,1,2001,462019.0084,415845.5645,0,273569.4498,171900.299,5014.649182
01/02/2001,2001,2,5,2001,462019.0087,436716.7784,0,368039.0093,78010.41025,8123.974598
01/03/2001,2001,3,9,2001,462019.0084,443433.1631,0,423144.7182,24017.31085,2036.441451
01/04/2001,2001,4,14,2001,462019.0084,445790.9777,0,435254.7253,10926.43552,3662.318352
01/05/2001,2001,5,18,2001,462019.0084,421895.4378,0,359150.8827,45195.64851,21321.57191
15/05/2001,2001,5,20,2001,462019.0084,402350.1583,1.000060623,391471.292,1592.355474,13235.83126
01/06/2001,2001,6,23,2001,462019.0083,353968.2663,1959.012066,355396.1828,0,0
18/06/2001,2001,6,25,2001,462019.0084,240405.9581,716.3298986,255583.3836,0,0
25/06/2001,2001,6,26,2001,462019.0084,152325.2733,550.1018329,160998.9792,0,0
02/07/2001,2001,7,27,2001,462019.0085,71218.64532,245.3366388,74960.11722,0,0
09/07/2001,2001,7,28,2001,462019.0084,13814.3088,131.5399998,13682.7688,0,0
16/07/2001,2001,7,29,2001,462019.0084,8346.241487,0,8346.241487,0,0
23/07/2001,2001,7,30,2001,462019.0084,1799.770228,0,1799.770228,0,0
30/07/2001,2001,7,31,2001,462019.0084,1016.619477,0,1016.619477,0,0
06/08/2001,2001,8,32,2001,462019.0084,0,0,0,0,0
13/08/2001,2001,8,33,2001,462019.0084,0,0,0,0,0
20/08/2001,2001,8,34,2001,462019.0084,1127.643058,0,1127.643058,0,0
27/08/2001,2001,8,35,2001,462019.0084,2375.409894,0,2375.409894,0,0
03/09/2001,2001,9,36,2001,462019.0084,7537.051346,0,7537.051346,0,0
10/09/2001,2001,9,37,2001,462019.0084,9017.328845,0,9017.328845,0,0
17/09/2001,2001,9,38,2001,462019.0084,4660.211113,0,4660.211113,0,0
24/09/2001,2001,9,39,2001,462019.0084,345.2767726,0,345.2767726,0,0
01/10/2001,2001,10,40,2001,462019.0084,0,0,0,0,0
08/10/2001,2001,10,41,2001,462019.0084,0,0,0,0,0
15/10/2001,2001,10,42,2001,462019.0084,0,0,0,0,0
22/10/2001,2001,10,43,2001,462019.0084,0,0,0,0,0
29/10/2001,2001,10,44,2001,462019.0084,0,0,0,0,0
05/11/2001,2001,11,45,2001,462019.0084,3215.16392,0,0,89.81732126,3130.735638
