CHART_DATE,CHART_YEAR,CHART_MONTH,CHART_WEEK,ICE_SEASON,SEA_AREA,NCT_AREA,MYI_AREA,FYI_AREA,YOUNGICE_AREA,NEWICE_AREA
28/08/1980,1980,8,35,1980,94923.96866,63462.18307,44720.4871,20510.46314,0,0
04/09/1980,1980,9,36,1980,94923.966,52001.04537,38953.89007,13753.79933,0,0
11/09/1980,1980,9,37,1980,94923.96866,54115.27344,27427.10622,8997.594725,190.4410318,18058.28752
18/09/1980,1980,9,38,1980,94923.96747,85412.94176,35848.67545,6200.481829,2113.10363,43363.80974
25/09/1980,1980,9,39,1980,94923.96835,89331.64526,36955.80089,4697.269052,37847.70004,16069.22127
02/10/1980,1980,10,40,1980,94923.96795,87336.88674,36660.37093,4789.234834,49552.74689,5644.882322
09/10/1980,1980,10,41,1980,94923.96678,78825.12326,31903.58092,13288.07631,39682.74142,7762.327384
16/10/1980,1980,10,42,1980,94923.96817,92310.39875,26236.12858,23709.9029,41651.40476,3923.81288
23/10/1980,1980,10,43,1980,94923.96445,91278.4085,20061.32168,23819.62243,39320.84733,12491.3535
30/10/1980,1980,10,44,1980,94923.96819,92481.14565,22128.04181,26331.83908,44229.75722,4488.644044
07/11/1980,1980,11,45,1980,94923.96662,92511.96054,27668.22041,44376.57808,24504.72534,1444.540278
13/11/1980,1980,11,46,1980,94923.96922,92503.53355,27489.16368,53896.36575,13636.51791,362.992715
20/11/1980,1980,11,47,1980,94923.96617,92841.78236,26111.83008,57666.47983,11624.02148,0
27/11/1980,1980,11,48,1980,94923.9678,94196.8859,27843.00049,63508.7024,3951.626279,315.1934557
04/12/1980,1980,12,49,1980,94923.96989,94489.53081,29093.51036,64411.34105,2092.31862,21.18049911
11/12/1980,1980,12,50,1980,94923.96733,94923.96733,33398.35431,61995.53163,0,0
31/01/1981,1981,1,5,1981,94923.96726,94923.96725,35675.29719,59281.64586,0,0
28/02/1981,1981,2,9,1981,94923.96709,94923.96709,36492.2857,58431.68139,0,0
31/03/1981,1981,3,14,1981,94923.96742,94923.96742,36362.08156,58561.88586,0,0
30/04/1981,1981,4,18,1981,94923.96698,94923.96698,47036.26964,47887.69735,0,0
